energy_100g,fat_100g,saturated-fat_100g,carbohydrates_100g,sugars_100g,fiber_100g,proteins_100g,salt_100g,sodium_100g,trans-fat_100g,cholesterol_100g,calcium_100g,iron_100g,potassium_100g,vitamin-c_100g,vitamin-a_100g,additives_n,ingredients_from_palm_oil_n,ingredients_that_may_be_from_palm_oil_n,ingredients_count,nutrition_grade_fr
1594.0,0.0,0.0,90.48,85.71,0.0,4.76,1.20904,0.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,9,e
837.0,0.0,0.0,0.0,0.0,0.0,40.0,6.096,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,11,d
1674.0,0.0,0.0,0.0,0.0,0.0,40.0,5.588,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7,d
1992.0,23.81,14.29,66.67,28.57,4.8,4.76,1.39192,0.548,0.0,0.0,0.0,0.00171,0.071,0.0,0.0,5.0,0.0,0.0,16,e
259.0,0.0,0.0,12.5,9.38,3.1,1.56,1.5875,0.625,0.0,0.0,0.031,0.00169,0.297,0.0094,0.0001875,2.0,0.0,0.0,15,c
1360.0,15.0,3.75,42.5,2.5,2.5,7.5,1.651,0.65,0.0,0.0,0.05,0.0027,0.038,0.0,0.0,3.0,0.0,0.0,17,d
1343.0,25.0,14.29,3.57,0.0,0.0,25.0,1.72466,0.679,0.0,0.071,0.714,0.0,0.089,0.0,0.0002142,1.0,0.0,0.0,11,e
234.0,1.6,0.4,8.8,0.8,0.0,0.8,1.66624,0.656,0.0,0.008,0.0,0.0,0.008,0.001,0.00024,3.0,0.0,1.0,21,c
381.0,3.17,1.19,11.51,3.57,1.2,3.97,0.60452,0.238,0.0,0.006,0.079,0.00143,0.246,0.0036,3.57e-05,9.0,0.0,0.0,63,b
1046.0,3.12,0.78,48.44,6.25,1.6,6.25,2.18186,0.859,0.0,0.0,0.0,0.00281,0.172,0.0,0.0,5.0,0.0,0.0,20,d
1046.0,3.12,0.78,48.44,6.25,1.6,6.25,2.18186,0.859,0.0,0.0,0.0,0.00281,0.172,0.0,0.0,5.0,0.0,0.0,19,d
887.0,17.65,5.29,0.0,0.0,0.0,14.12,2.83972,1.118,0.0,0.094,0.176,0.00212,0.235,0.0,0.0,4.0,0.0,0.0,12,d
67.0,0.0,0.0,3.12,0.0,1.6,1.56,0.03048,0.012,0.0,0.0,0.078,0.00084,0.074,0.0117,0.0015234,0.0,0.0,0.0,1,a
226.0,0.0,0.0,10.0,1.54,3.1,3.85,0.24384,0.096,0.0,0.0,0.015,0.00111,0.131,0.0,0.0,0.0,0.0,0.0,4,a
469.0,2.4,0.8,16.0,1.6,4.8,5.6,1.74752,0.688,0.0,0.004,0.032,0.00144,0.016,0.0,0.00012,6.0,0.0,1.0,25,b
1255.0,20.0,3.33,33.33,26.67,0.0,0.0,3.21818,1.267,0.0,0.0,0.0,0.0,0.117,0.0,0.0,5.0,0.0,0.0,16,e
402.0,4.39,2.63,4.39,3.51,0.0,10.53,0.95758,0.377,0.0,0.022,0.088,0.0,0.14,0.0,5.25e-05,5.0,0.0,0.0,13,b
439.0,3.81,2.86,3.81,3.81,0.0,12.38,0.91948,0.362,0.0,0.029,0.076,0.0,0.114,0.0,2.85e-05,6.0,0.0,0.0,12,b
209.0,1.67,0.0,6.67,3.33,3.3,0.0,1.60782,0.633,0.0,0.0,0.0,0.0,0.15,0.012,0.0002001,0.0,0.0,0.0,15,c
138.0,0.0,0.0,6.67,3.33,3.3,0.0,1.69418,0.667,0.0,0.0,0.0,0.0,0.217,0.02,9.99e-05,0.0,0.0,0.0,12,c
1464.0,2.5,0.0,60.0,30.0,7.5,30.0,0.3175,0.125,0.0,0.0,0.1,0.00675,0.9,0.006,0.00015,0.0,0.0,0.0,15,c
1130.0,2.7,0.0,83.78,0.0,37.8,10.81,0.0,0.0,0.0,0.0,0.0,0.00632,0.722,0.0,0.0,0.0,0.0,0.0,4,a
812.0,19.35,11.29,6.45,3.23,0.0,3.23,1.55702,0.613,0.0,0.065,0.129,0.0,0.177,0.0,0.0001935,10.0,0.0,0.0,14,d
812.0,19.35,11.29,6.45,3.23,0.0,3.23,1.55702,0.613,0.0,0.065,0.129,0.0,0.177,0.0,0.0001935,10.0,0.0,0.0,15,d
1071.0,5.13,0.43,41.88,11.11,1.7,5.13,1.41224,0.556,0.0,0.013,0.085,0.00308,0.171,0.0,0.0002565,3.0,0.0,0.0,16,c
2243.0,35.71,5.36,53.57,7.14,3.6,7.14,2.08534,0.821,0.0,0.0,0.071,0.00257,0.964,0.0043,0.0,2.0,0.0,0.0,16,d
105.0,0.0,0.0,5.74,4.1,0.8,0.82,0.02032,0.008,0.0,0.0,0.0,0.0,0.148,0.002,0.0004302,1.0,0.0,0.0,3,a
205.0,0.61,0.2,7.76,0.82,1.2,3.67,0.49784,0.196,0.0,0.008,0.016,0.00059,0.298,0.0015,0.0004899,3.0,0.0,0.0,18,a
205.0,1.02,0.41,7.35,1.63,0.4,3.27,0.48768,0.192,0.0,0.006,0.024,0.00029,0.261,0.0005,9.18e-05,2.0,0.0,0.0,15,b
255.0,0.61,0.41,11.02,0.0,0.8,2.45,0.48768,0.192,0.0,0.004,0.041,0.00044,0.355,0.0024,0.0,3.0,0.0,0.0,15,b
151.0,0.0,0.0,7.2,1.6,1.6,0.8,0.02032,0.008,0.0,0.0,0.016,0.00086,0.152,0.0029,0.00096,0.0,0.0,0.0,8,a
845.0,10.71,2.98,23.81,1.19,2.4,2.38,1.27,0.5,0.0,0.0,0.0,0.00086,0.417,0.0029,0.0,1.0,0.0,0.0,9,c
222.0,0.0,0.0,8.82,5.29,0.0,3.53,0.14224,0.056,0.0,0.003,0.118,0.0,0.182,0.0,0.0,6.0,0.0,0.0,13,a
699.0,5.95,0.6,13.1,1.19,3.6,17.86,1.17856,0.464,0.0,0.0,0.048,0.00536,0.381,0.0,0.0,0.0,0.0,0.0,1,a
1159.0,12.77,4.26,34.04,19.15,6.4,8.51,0.54102,0.213,0.0,0.0,0.064,0.00268,0.394,0.0013,0.0,0.0,0.0,0.0,12,c
1469.0,14.89,6.38,48.94,25.53,8.5,8.51,0.72898,0.287,0.0,0.0,0.085,0.0023,0.404,0.0051,3.18e-05,0.0,0.0,0.0,10,d
1795.0,21.43,3.57,50.0,14.29,7.1,10.71,0.13716,0.054,0.0,0.0,0.071,0.00386,1.0,0.0043,0.0001071,0.0,0.0,0.0,7,c
1644.0,16.07,3.57,57.14,21.43,7.1,7.14,0.36322,0.143,0.0,0.0,0.071,0.00386,1.0,0.0043,0.0001071,2.0,0.0,0.0,18,c
1795.0,16.07,7.14,64.29,21.43,7.1,7.14,0.09144,0.036,0.0,0.0,0.071,0.00386,1.0,0.0043,0.0001071,1.0,0.0,0.0,12,d
2690.0,25.0,5.36,57.14,25.0,3.6,10.71,0.04572,0.018,0.0,0.0,0.071,0.00386,1.0,0.0043,0.0001071,8.0,0.0,0.0,26,d
25.0,0.0,0.0,0.83,0.83,0.0,0.42,0.49784,0.196,0.0,0.0,0.0,0.0,0.035,0.0,6.24e-05,0.0,0.0,0.0,11,b
50.0,0.0,0.0,0.83,0.83,0.0,2.08,0.508,0.2,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,11,b
42.0,0.0,0.0,0.42,0.42,0.0,2.08,0.45466,0.179,0.0,0.002,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,10,b
88.0,0.0,0.0,0.42,0.42,0.0,4.17,0.40132,0.158,0.0,0.002,0.0,0.0,0.196,0.0,0.0,0.0,0.0,0.0,7,a
50.0,0.21,0.0,0.83,0.42,0.0,2.08,0.4445,0.175,0.0,0.0,0.0,0.0,0.171,0.0,0.0,0.0,0.0,0.0,11,b
42.0,0.0,0.0,0.82,0.41,0.0,1.65,0.44958,0.177,0.0,0.0,0.0,0.00015,0.023,0.0,6.18e-05,0.0,0.0,0.0,12,b
42.0,0.0,0.0,2.5,1.67,0.0,0.0,0.22352,0.088,0.0,0.0,0.0,0.0,0.042,0.0,6.24e-05,0.0,0.0,0.0,10,b
42.0,0.0,0.0,0.82,0.41,0.0,1.65,0.13716,0.054,0.0,0.0,0.0,0.00015,0.107,0.0,6.18e-05,0.0,0.0,0.0,10,a
33.0,0.0,0.0,0.42,0.0,0.0,1.67,0.46482,0.183,0.0,0.0,0.0,0.00015,0.121,0.0,6.24e-05,0.0,0.0,0.0,13,b
42.0,0.0,0.0,0.83,0.42,0.0,1.67,0.45466,0.179,0.0,0.0,0.0,0.00015,0.023,0.0,6.24e-05,0.0,0.0,0.0,12,b
42.0,0.0,0.0,2.5,1.67,0.0,0.0,0.22352,0.088,0.0,0.0,0.0,0.00015,0.042,0.0,6.24e-05,0.0,0.0,0.0,10,b
33.0,0.0,0.0,0.42,0.42,0.0,1.25,0.46482,0.183,0.0,0.0,0.0,0.0,0.048,0.0,6.24e-05,0.0,0.0,0.0,13,b
17.0,0.0,0.0,0.42,0.42,0.0,0.42,0.42418,0.167,0.0,0.002,0.0,0.00015,0.033,0.0,6.24e-05,0.0,0.0,0.0,17,b
42.0,0.0,0.0,1.25,0.42,0.0,0.83,0.35052,0.138,0.0,0.0,0.0,0.00015,0.031,0.0,6.24e-05,0.0,0.0,0.0,11,b
42.0,0.0,0.0,0.83,0.42,0.0,1.67,0.13716,0.054,0.0,0.0,0.0,0.00015,0.108,0.0,6.24e-05,0.0,0.0,0.0,11,a
63.0,0.0,0.0,1.67,0.42,0.0,2.08,0.13716,0.054,0.0,0.0,0.0,0.00015,0.027,0.0,6.24e-05,0.0,0.0,0.0,12,a
2389.0,42.86,3.57,35.71,21.43,7.1,17.86,0.18034,0.071,0.0,0.0,0.214,0.00257,0.536,0.0,0.0,0.0,0.0,0.0,4,c
2243.0,39.29,7.14,42.86,21.43,3.6,10.71,0.22606,0.089,0.0,0.0,0.0,0.00514,0.429,0.0,0.0,0.0,0.0,0.0,5,d
2092.0,35.71,5.36,46.43,28.57,3.6,10.71,0.22606,0.089,0.0,0.0,0.143,0.00386,0.429,0.0,0.0,0.0,0.0,0.0,14,d
2301.0,40.0,2.5,40.0,25.0,10.0,15.0,0.127,0.05,0.0,0.0,0.3,0.0036,0.55,0.006,0.0,0.0,0.0,0.0,7,c
121.0,0.0,0.0,7.5,7.08,0.0,0.0,0.01016,0.004,0.0,0.0,0.0,0.0,0.017,0.0063,6.24e-05,1.0,0.0,0.0,12,b
121.0,0.0,0.0,7.5,6.67,0.0,0.0,0.01016,0.004,0.0,0.0,0.0,0.0,0.015,0.0063,6.24e-05,1.0,0.0,0.0,12,b
121.0,0.0,0.0,7.92,7.5,0.0,0.0,0.01016,0.004,0.0,0.0,0.0,0.0,0.006,0.0063,6.24e-05,3.0,0.0,0.0,13,b
895.0,5.95,2.38,4.76,4.76,2.4,33.33,3.74904,1.476,0.0,0.119,0.095,0.00171,0.812,0.0,0.0,0.0,0.0,0.0,1,d
996.0,7.14,3.57,14.29,11.9,2.4,33.33,3.62966,1.429,0.0,0.071,0.048,0.00343,0.786,0.0,0.0,0.0,0.0,0.0,14,d
879.0,5.95,2.38,4.76,2.38,0.0,33.33,2.17678,0.857,0.0,0.048,0.048,0.00429,1.738,0.0,0.0,0.0,0.0,0.0,15,d
895.0,5.95,2.38,4.76,2.38,0.0,33.33,2.35966,0.929,0.0,0.048,0.095,0.00257,0.5,0.0,0.0,0.0,0.0,0.0,9,d
879.0,5.95,2.38,4.76,2.38,0.0,33.33,2.17678,0.857,0.0,0.048,0.048,0.00429,1.738,0.0,0.0,0.0,0.0,0.0,16,d
895.0,5.95,2.38,4.76,2.38,0.0,33.33,2.17678,0.857,0.0,0.048,0.048,0.00429,1.738,0.0,0.0,0.0,0.0,0.0,14,d
1556.0,23.26,3.49,32.56,18.6,4.6,18.6,1.23952,0.488,0.0,0.023,0.093,0.00335,0.442,0.0,0.0,0.0,0.0,0.0,15,d
2389.0,35.71,5.36,60.71,7.14,3.6,7.14,2.63144,1.036,0.0,0.0,0.0,0.00129,0.857,0.0086,0.0,1.0,0.0,0.0,13,d
2389.0,35.71,5.36,57.14,0.0,3.6,7.14,2.44856,0.964,0.0,0.0,0.0,0.00129,0.857,0.0086,0.0,2.0,0.0,0.0,13,d
2389.0,35.71,5.36,53.57,7.14,3.6,7.14,2.54,1.0,0.0,0.0,0.0,0.00129,0.857,0.0086,0.0,1.0,0.0,0.0,14,d
2389.0,35.71,5.36,60.71,7.14,3.6,7.14,2.72034,1.071,0.0,0.0,0.0,0.00129,0.857,0.0086,0.0,4.0,0.0,0.0,14,d
2389.0,35.71,5.36,53.57,3.57,3.6,7.14,4.53644,1.786,0.0,0.0,0.0,0.00129,0.857,0.0086,0.0,4.0,0.0,0.0,12,d
2389.0,35.71,5.36,53.57,0.0,3.6,7.14,1.27,0.5,0.0,0.0,0.0,0.00129,0.857,0.0086,0.0,0.0,0.0,0.0,3,d
2389.0,35.71,5.36,57.14,0.0,3.6,7.14,2.44856,0.964,0.0,0.0,0.0,0.00129,0.857,0.0086,0.0,2.0,0.0,0.0,12,d
2389.0,35.71,5.36,53.57,7.14,3.6,7.14,2.54,1.0,0.0,0.0,0.0,0.00129,0.857,0.0086,0.0,1.0,0.0,0.0,15,d
2389.0,35.71,5.36,60.71,3.57,3.6,7.14,2.35966,0.929,0.0,0.0,0.0,0.00129,0.857,0.0086,0.0,2.0,0.0,0.0,12,d
2389.0,35.71,5.36,57.14,3.57,3.6,7.14,2.63144,1.036,0.0,0.0,0.071,0.00129,0.857,0.0086,0.0,1.0,0.0,0.0,14,d
2540.0,35.71,5.36,60.71,3.57,3.6,7.14,3.53822,1.393,0.0,0.0,0.0,0.00129,0.857,0.0086,0.0,0.0,0.0,0.0,12,d
2389.0,35.71,5.36,60.71,0.0,3.6,7.14,2.72034,1.071,0.0,0.0,0.0,0.00129,0.857,0.0086,0.0,1.0,0.0,0.0,12,d
2540.0,35.71,5.36,60.71,3.57,3.6,7.14,2.44856,0.964,0.0,0.0,0.0,0.00129,0.857,0.0086,0.0,1.0,0.0,0.0,13,d
2389.0,35.71,5.36,57.14,3.57,3.6,7.14,2.63144,1.036,0.0,0.0,0.071,0.00129,0.857,0.0086,0.0,1.0,0.0,0.0,13,d
2540.0,35.71,5.36,53.57,3.57,3.6,7.14,2.63144,1.036,0.0,0.0,0.0,0.00129,0.857,0.0086,0.0,1.0,0.0,0.0,11,d
2540.0,35.71,5.36,60.71,0.0,3.6,7.14,2.44856,0.964,0.0,0.0,0.0,0.00129,0.857,0.0086,0.0,0.0,0.0,0.0,16,d
2540.0,35.71,5.36,60.71,0.0,3.6,7.14,2.72034,1.071,0.0,0.0,0.0,0.00129,0.893,0.0086,0.0,0.0,0.0,0.0,17,d
2540.0,39.29,7.14,60.71,0.0,3.6,7.14,2.35966,0.929,0.0,0.0,0.0,0.00129,0.893,0.0086,0.0,0.0,0.0,0.0,16,e
2540.0,35.71,5.36,60.71,7.14,3.6,7.14,2.26822,0.893,0.0,0.0,0.0,0.00129,0.857,0.0086,0.0,2.0,0.0,0.0,17,d
2540.0,35.71,5.36,60.71,3.57,3.6,7.14,1.36144,0.536,0.0,0.0,0.0,0.00129,0.893,0.0086,0.0,0.0,0.0,0.0,17,d
2540.0,35.71,5.36,60.71,3.57,3.6,7.14,1.36144,0.536,0.0,0.0,0.0,0.00129,0.893,0.0086,0.0,0.0,0.0,0.0,18,d
837.0,16.67,3.33,10.0,0.0,6.7,3.33,0.762,0.3,0.0,0.0,0.0,0.0,0.567,0.004,0.0,0.0,0.0,0.0,7,b
732.0,15.79,2.63,8.77,0.0,5.3,1.75,0.75692,0.298,0.0,0.0,0.035,0.00063,0.579,0.0063,0.0001053,0.0,0.0,0.0,8,b
1046.0,0.0,0.0,75.0,50.0,0.0,0.0,10.795,4.25,0.0,0.0,0.0,0.0,1.875,0.0,0.0,9.0,0.0,0.0,14,e
71.0,0.0,0.0,3.33,3.33,0.0,0.0,0.889,0.35,0.0,0.0,0.0,0.0,0.067,0.0,0.0,2.0,0.0,0.0,8,c
2690.0,60.71,5.36,17.86,7.14,10.7,21.43,0.99822,0.393,0.0,0.0,0.286,0.00514,0.786,0.0,0.0,0.0,0.0,0.0,3,d
138.0,1.1,0.0,4.42,0.0,2.2,2.21,0.04318,0.017,0.0,0.0,0.088,0.01591,0.276,0.0066,0.0001656,0.0,0.0,0.0,1,a
1213.0,0.0,0.0,64.0,0.0,16.0,22.0,0.4318,0.17,0.0,0.0,0.15,0.0072,1.26,0.006,3e-05,0.0,0.0,0.0,9,a
1368.0,1.82,0.0,60.0,1.82,9.1,14.55,0.0,0.0,0.0,0.0,0.036,0.00327,0.345,0.0,0.0,0.0,0.0,0.0,2,a
1443.0,3.64,0.0,65.45,1.82,5.5,10.91,0.0,0.0,0.0,0.0,0.073,0.00327,0.473,0.0,0.0,0.0,0.0,0.0,3,a
1464.0,3.75,0.62,71.25,5.0,1.2,7.5,0.74676,0.294,0.0,0.0,0.012,0.0,0.081,0.0,0.0,0.0,0.0,0.0,9,c
1452.0,2.86,0.71,74.29,1.43,1.4,7.14,0.0,0.0,0.14,0.0,0.014,0.00103,0.25,0.0,0.0,0.0,0.0,0.0,2,a
1301.0,2.43,0.0,60.0,1.43,7.1,14.29,0.0,0.0,0.0,0.0,0.029,0.00309,0.344,0.0,0.0,0.0,0.0,0.0,2,a
1498.0,1.82,0.36,78.18,1.82,1.8,9.09,0.0,0.0,0.0,0.0,0.018,0.0,0.102,0.0,0.0,0.0,0.0,0.0,3,a
1812.0,10.0,0.0,80.0,0.0,3.3,6.67,1.524,0.6,0.0,0.0,0.067,0.0012,0.267,0.0,0.0,0.0,0.0,0.0,8,c
699.0,1.67,0.0,32.5,5.0,1.7,5.83,0.71882,0.283,0.0,0.0,0.017,0.00225,0.175,0.0,0.0,3.0,0.0,0.0,17,b
1598.0,3.64,0.0,78.18,0.0,5.5,7.27,0.0,0.0,0.0,0.0,0.0,0.00131,0.145,0.0,0.0,0.0,0.0,0.0,2,a
1540.0,3.51,0.0,78.95,0.0,5.3,7.02,0.0,0.0,0.0,0.0,0.0,0.00126,0.14,0.0,0.0,0.0,0.0,0.0,2,a
1548.0,3.26,0.0,78.26,0.0,6.5,8.7,0.0,0.0,0.0,0.0,0.0,0.00157,0.141,0.0,0.0,0.0,0.0,0.0,2,a
1569.0,0.89,0.0,82.14,0.0,1.8,7.14,0.0,0.0,0.0,0.0,0.0,0.0,0.071,0.0,0.0,0.0,0.0,0.0,2,a
1569.0,3.57,0.0,78.57,1.79,5.4,8.93,0.22606,0.089,0.0,0.0,0.071,0.00643,0.268,0.0,0.0,0.0,0.0,0.0,3,a
1540.0,3.51,0.0,77.19,1.75,3.5,8.77,0.0889,0.035,0.0,0.0,0.0,0.00189,0.228,0.0,0.0,0.0,0.0,0.0,5,a
1569.0,3.57,0.0,78.57,0.0,3.6,7.14,0.0,0.0,0.0,0.0,0.0,0.00129,0.161,0.0,0.0,0.0,0.0,0.0,3,a
1552.0,3.23,0.81,79.03,0.0,3.2,8.06,0.0,0.0,0.0,0.0,0.0,0.00116,0.161,0.0,0.0,0.0,0.0,0.0,3,a
1602.0,3.33,0.83,78.33,0.0,3.3,8.33,0.0,0.0,0.0,0.0,0.0,0.0012,0.158,0.0,0.0,0.0,0.0,0.0,3,a
1598.0,3.64,0.0,78.18,0.0,1.8,7.27,0.0,0.0,0.0,0.0,0.0,0.00131,0.164,0.0,0.0,0.0,0.0,0.0,3,a
1548.0,3.26,0.0,78.26,0.0,2.2,8.7,0.0,0.0,0.0,0.0,0.0,0.00157,0.163,0.0,0.0,0.0,0.0,0.0,3,a
1586.0,3.45,0.0,79.31,0.0,3.4,8.62,0.0,0.0,0.0,0.0,0.0,0.00124,0.164,0.0,0.0,0.0,0.0,0.0,3,a
1598.0,16.36,5.45,45.45,16.36,18.2,23.64,0.69342,0.273,0.0,0.0,0.109,0.00491,0.273,0.0065,0.0,1.0,0.0,0.0,9,c
2372.0,36.67,3.33,30.0,3.33,30.0,26.67,0.71882,0.283,0.0,0.0,0.133,0.012,0.767,0.0,0.0,0.0,0.0,0.0,2,c
1360.0,0.0,0.0,82.5,65.0,5.0,2.5,0.02032,0.008,0.0,0.0,0.05,0.0009,0.06,0.0,0.0,0.0,0.0,0.0,3,c
1987.0,0.0,0.0,50.0,43.75,6.2,12.5,0.22352,0.088,0.0,0.0,0.25,0.0045,0.75,0.0075,0.001125,0.0,0.0,0.0,5,c
293.0,0.0,0.0,15.79,1.75,1.8,1.75,0.42418,0.167,0.0,0.0,0.018,0.00095,0.447,0.0042,0.0,1.0,0.0,0.0,7,a
331.0,0.0,0.0,17.54,1.75,1.8,2.63,0.23368,0.092,0.0,0.0,0.018,0.00095,0.43,0.0021,5.25e-05,1.0,0.0,0.0,9,a
255.0,0.0,0.0,14.04,2.63,1.8,1.75,0.4445,0.175,0.0,0.0,0.018,0.00095,0.465,0.0053,0.0,1.0,0.0,0.0,7,a
331.0,0.0,0.0,17.54,0.88,1.8,2.63,0.40132,0.158,0.0,0.0,0.018,0.00095,0.447,0.0042,0.0,0.0,0.0,0.0,6,a
255.0,0.0,0.0,14.04,2.63,1.8,1.75,0.22352,0.088,0.0,0.0,0.018,0.00095,0.474,0.0053,0.0,0.0,0.0,0.0,11,a
293.0,0.0,0.0,15.79,1.75,1.8,1.75,0.49022,0.193,0.0,0.0,0.018,0.00095,0.456,0.0042,0.0,0.0,0.0,0.0,7,a
293.0,0.0,0.0,14.91,1.75,1.8,1.75,0.64516,0.254,0.0,0.0,0.018,0.00095,0.439,0.0042,2.64e-05,0.0,0.0,0.0,7,a
285.0,0.0,0.0,14.86,2.03,2.0,2.03,0.0,0.0,0.0,0.0,0.014,0.00073,0.453,0.0032,0.0,0.0,0.0,0.0,1,a
787.0,12.94,2.06,1.18,0.0,0.6,17.06,1.13538,0.447,0.0,0.041,0.024,0.00064,0.306,0.0071,0.0002205,2.0,0.0,0.0,17,c
1674.0,0.0,0.0,40.0,2.5,0.0,40.0,8.636,3.4,0.0,0.0,0.4,0.0144,2.2,0.096,0.0048,0.0,0.0,0.0,1,d
1941.0,27.86,3.57,48.21,17.86,9.3,11.43,1.16078,0.457,0.0,0.0,0.607,0.01536,1.35,0.0,0.0002679,0.0,0.0,0.0,4,d
1941.0,27.86,3.57,48.21,17.86,9.3,11.43,1.16078,0.457,0.0,0.0,0.607,0.01536,1.35,0.0,0.0002679,0.0,0.0,0.0,7,d
1255.0,0.0,0.0,82.5,70.0,7.5,2.5,0.0635,0.025,0.0,0.0,0.05,0.0009,0.525,0.0,0.0,0.0,0.0,0.0,2,c
1590.0,0.0,0.0,89.7,34.5,3.45,3.45,1.31,0.517,0.0,0.0,0.0,0.0155,0.121,0.0207,0.000517,2.0,0.0,0.0,14,d
205.0,1.85,0.31,4.62,0.31,1.5,4.62,0.19558,0.077,0.0,0.006,0.092,0.00222,0.2,0.0185,0.0001386,4.0,0.0,0.0,11,a
218.0,1.54,0.31,5.85,0.31,1.5,4.62,0.15748,0.062,0.0,0.023,0.092,0.00138,0.032,0.0185,0.0001155,5.0,0.0,0.0,14,a
1502.0,5.13,0.0,69.23,12.82,2.6,10.26,2.60604,1.026,0.0,0.0,0.051,0.00369,0.103,0.0,0.0,2.0,0.0,0.0,12,d
1536.0,5.0,0.0,70.0,6.67,3.3,10.0,2.36982,0.933,0.0,0.0,0.133,0.0036,0.117,0.02,9.99e-05,4.0,0.0,0.0,17,d
1536.0,10.0,6.67,70.0,60.0,6.7,3.33,0.08382,0.033,0.0,0.0,0.0,0.0012,0.633,0.0,0.0,0.0,0.0,0.0,1,d
1536.0,10.0,0.0,70.0,60.0,6.7,3.33,0.08382,0.033,0.0,0.0,0.0,0.0012,0.633,0.0,0.0,0.0,0.0,0.0,1,c
1833.0,20.83,9.38,39.58,2.08,12.5,33.33,1.74752,0.688,0.0,0.0,0.208,0.00375,0.271,0.0313,0.0007812,3.0,0.0,0.0,13,d
2092.0,39.47,9.21,34.21,5.26,10.5,18.42,0.93472,0.368,0.0,0.0,0.158,0.00379,0.526,0.0,0.0,6.0,0.0,0.0,54,d
2092.0,36.84,13.16,39.47,2.63,7.9,18.42,1.60528,0.632,0.0,0.0,0.158,0.00379,0.421,0.0,0.0,6.0,0.0,0.0,79,d
1745.0,18.75,10.42,39.58,0.0,10.4,33.33,1.11252,0.438,0.0,0.01,0.625,0.00563,0.229,0.0313,0.0007812,4.0,0.0,0.0,12,d
205.0,2.77,0.62,0.62,0.31,0.3,4.62,0.1651,0.065,0.0,0.003,0.123,0.00011,0.086,0.0028,9.3e-06,3.0,0.0,0.0,13,a
1552.0,28.57,17.14,60.0,0.0,11.4,5.71,0.21844,0.086,0.0,0.0,0.057,0.00514,0.543,0.0,0.0,6.0,0.0,0.0,15,c
1435.0,25.71,14.29,62.86,0.0,14.3,2.86,0.0,0.0,0.0,0.0,0.0,0.00411,0.514,0.0,0.0,6.0,0.0,0.0,13,c
1745.0,23.33,13.33,38.33,1.67,15.0,28.33,0.80518,0.317,0.0,0.008,0.067,0.0024,0.183,0.025,0.0006249,18.0,0.0,0.0,58,d
1745.0,23.33,13.33,38.33,1.67,15.0,28.33,0.80518,0.317,0.0,0.008,0.067,0.0024,0.183,0.025,0.0006249,5.0,0.0,0.0,10,d
1833.0,20.83,9.38,39.58,2.08,12.5,33.33,1.74752,0.688,0.0,0.0,0.208,0.00375,0.271,0.0312,0.0007812,13.0,0.0,0.0,62,d
1745.0,23.33,13.33,38.33,1.67,15.0,28.33,0.80518,0.317,0.0,0.008,0.067,0.0024,0.183,0.025,0.0006249,17.0,0.0,0.0,62,d
1904.0,34.09,25.0,40.91,2.27,13.6,15.91,0.5207,0.205,0.0,0.0,0.568,0.00164,0.25,0.0205,0.0005115,16.0,0.0,0.0,40,d
1536.0,16.67,11.67,53.33,1.67,23.3,21.67,1.397,0.55,0.0,0.0,0.067,0.006,0.208,0.015,0.000375,11.0,0.0,0.0,43,d
1987.0,37.5,17.5,42.5,5.0,20.0,12.5,0.254,0.1,0.0,0.0,0.15,0.0027,0.288,0.0,0.0,6.0,0.0,0.0,19,d
1807.0,29.55,11.36,43.18,4.55,13.6,15.91,1.1557,0.455,0.0,0.011,0.091,0.00082,0.307,0.0205,0.0005115,12.0,0.0,0.0,44,d
1745.0,16.67,8.33,45.83,6.25,12.5,29.17,1.05918,0.417,0.0,0.0,0.417,0.00375,0.104,0.025,0.0006249,15.0,0.0,0.0,48,d
1523.0,20.45,13.64,50.0,2.27,25.0,20.45,1.21158,0.477,0.0,0.0,0.136,0.00409,0.307,0.0205,0.0005115,17.0,0.0,0.0,72,d
1674.0,22.0,14.0,44.0,2.0,18.0,28.0,1.016,0.4,0.0,0.0,0.16,0.0036,0.32,0.024,0.0006,12.0,0.0,0.0,56,d
1778.0,27.5,11.25,47.5,7.5,15.0,17.5,0.889,0.35,0.0,0.0,0.1,0.0045,0.262,0.0,0.0,7.0,0.0,0.0,43,d
1745.0,18.75,10.42,41.67,4.17,10.4,31.25,1.00584,0.396,0.0,0.01,0.938,0.00375,0.073,0.0312,0.0007812,15.0,0.0,0.0,47,d
1615.0,25.0,13.64,45.45,2.27,25.0,20.45,0.98044,0.386,0.0,0.011,0.091,0.00164,0.318,0.0205,0.0005115,16.0,0.0,0.0,68,d
1523.0,20.45,13.64,50.0,2.27,25.0,20.45,1.21158,0.477,0.0,0.011,0.136,0.00409,0.295,0.0205,0.0005115,17.0,0.0,0.0,69,d
1674.0,22.5,10.0,42.5,0.0,12.5,30.0,1.143,0.45,0.0,0.0,0.15,0.00675,0.3,0.0225,0.0005625,13.0,0.0,0.0,56,d
